version,phase,index,started_at_utc,duration_ms,headers_ms,status,body_bytes,cache_status,edge_colo,valid
v0,warmup,0,2026-09-08T14:47:22.539Z,523.519,521.697,200,4,absent,HKG,true
v1,warmup,0,2026-09-08T14:47:23.063Z,290.646,290.050,200,785,REVALIDATED,KIX,true
v0,warmup,1,2026-09-08T14:47:23.455Z,233.584,233.460,200,4,absent,HKG,true
v1,warmup,1,2026-09-08T14:47:23.689Z,60.376,60.072,200,785,HIT,KIX,true
v0,warmup,2,2026-09-08T14:47:23.851Z,228.039,227.701,200,4,absent,HKG,true
v1,warmup,2,2026-09-08T14:47:24.079Z,44.060,43.544,200,785,HIT,KIX,true
v0,warmup,3,2026-09-08T14:47:24.223Z,252.490,251.596,200,4,absent,HKG,true
v1,warmup,3,2026-09-08T14:47:24.475Z,47.536,46.830,200,785,HIT,KIX,true
v0,warmup,4,2026-09-08T14:47:24.624Z,235.638,235.508,200,4,absent,HKG,true
v1,warmup,4,2026-09-08T14:47:24.860Z,45.374,45.085,200,785,HIT,KIX,true
v0,warmup,5,2026-09-08T14:47:25.006Z,245.392,245.018,200,4,absent,HKG,true
v1,warmup,5,2026-09-08T14:47:25.251Z,54.821,54.462,200,785,HIT,KIX,true
v0,warmup,6,2026-09-08T14:47:25.407Z,225.655,225.355,200,4,absent,HKG,true
v1,warmup,6,2026-09-08T14:47:25.632Z,46.684,46.240,200,785,HIT,KIX,true
v0,warmup,7,2026-09-08T14:47:25.780Z,233.080,232.934,200,4,absent,HKG,true
v1,warmup,7,2026-09-08T14:47:26.013Z,44.233,43.831,200,785,HIT,KIX,true
v0,warmup,8,2026-09-08T14:47:26.159Z,299.009,298.778,200,4,absent,HKG,true
v1,warmup,8,2026-09-08T14:47:26.458Z,57.473,56.399,200,785,HIT,KIX,true
v0,warmup,9,2026-09-08T14:47:26.617Z,221.124,220.867,200,4,absent,HKG,true
v1,warmup,9,2026-09-08T14:47:26.838Z,55.350,44.779,200,785,HIT,KIX,true
v1,measured,0,2026-09-08T14:47:26.996Z,53.443,53.284,200,785,HIT,KIX,true
v1,measured,1,2026-09-08T14:47:27.095Z,58.439,58.055,200,785,HIT,KIX,true
v0,measured,0,2026-09-08T14:47:26.996Z,232.468,232.320,200,4,absent,HKG,true
v1,measured,2,2026-09-08T14:47:27.194Z,43.335,43.231,200,785,HIT,KIX,true
v1,measured,3,2026-09-08T14:47:27.295Z,48.706,48.483,200,785,HIT,KIX,true
v1,measured,4,2026-09-08T14:47:27.398Z,49.072,48.838,200,785,HIT,KIX,true
v0,measured,1,2026-09-08T14:47:27.096Z,429.803,429.636,200,4,absent,HKG,true
v0,measured,3,2026-09-08T14:47:27.295Z,232.517,232.462,200,4,absent,HKG,true
v1,measured,5,2026-09-08T14:47:27.495Z,47.278,47.116,200,785,HIT,KIX,true
v0,measured,2,2026-09-08T14:47:27.193Z,352.751,352.647,200,4,absent,NRT,true
v1,measured,6,2026-09-08T14:47:27.595Z,51.767,51.338,200,785,HIT,KIX,true
v0,measured,4,2026-09-08T14:47:27.396Z,310.118,309.828,200,4,absent,HKG,true
v1,measured,7,2026-09-08T14:47:27.696Z,43.674,43.173,200,785,HIT,KIX,true
v0,measured,5,2026-09-08T14:47:27.496Z,325.730,325.505,200,4,absent,HKG,true
v0,measured,6,2026-09-08T14:47:27.594Z,229.678,229.497,200,4,absent,HKG,true
v1,measured,8,2026-09-08T14:47:27.796Z,47.318,47.010,200,785,HIT,KIX,true
v1,measured,9,2026-09-08T14:47:27.895Z,60.595,59.751,200,785,HIT,KIX,true
v0,measured,7,2026-09-08T14:47:27.697Z,273.915,273.682,200,4,absent,HKG,true
v0,measured,8,2026-09-08T14:47:27.795Z,194.093,193.902,200,4,absent,NRT,true
v1,measured,10,2026-09-08T14:47:27.997Z,47.783,47.378,200,785,HIT,KIX,true
v0,measured,9,2026-09-08T14:47:27.896Z,239.145,238.854,200,4,absent,HKG,true
v1,measured,11,2026-09-08T14:47:28.095Z,51.058,50.684,200,785,HIT,KIX,true
v1,measured,12,2026-09-08T14:47:28.204Z,51.532,51.382,200,785,HIT,KIX,true
v0,measured,10,2026-09-08T14:47:27.995Z,276.955,276.861,200,4,absent,HKG,true
v0,measured,11,2026-09-08T14:47:28.096Z,198.861,198.775,200,4,absent,NRT,true
v0,measured,12,2026-09-08T14:47:28.203Z,240.096,239.960,200,4,absent,HKG,true
v1,measured,13,2026-09-08T14:47:28.295Z,160.980,160.785,200,785,REVALIDATED,KIX,true
v1,measured,15,2026-09-08T14:47:28.494Z,67.479,67.386,200,785,HIT,KIX,true
v0,measured,13,2026-09-08T14:47:28.296Z,267.306,267.149,200,4,absent,HKG,true
v0,measured,14,2026-09-08T14:47:28.395Z,189.810,189.691,200,4,absent,NRT,true
v1,measured,14,2026-09-08T14:47:28.396Z,291.516,291.385,200,785,REVALIDATED,HKG,true
v1,measured,16,2026-09-08T14:47:28.597Z,93.949,93.886,200,785,HIT,KIX,true
v0,measured,15,2026-09-08T14:47:28.495Z,249.533,249.291,200,4,absent,HKG,true
v1,measured,17,2026-09-08T14:47:28.695Z,55.876,55.711,200,785,HIT,KIX,true
v1,measured,18,2026-09-08T14:47:28.796Z,87.031,86.810,200,785,HIT,KIX,true
v0,measured,17,2026-09-08T14:47:28.696Z,206.532,206.307,200,4,absent,NRT,true
v0,measured,16,2026-09-08T14:47:28.597Z,325.812,325.498,200,4,absent,HKG,true
v1,measured,19,2026-09-08T14:47:28.896Z,69.973,69.851,200,785,HIT,KIX,true
v0,measured,18,2026-09-08T14:47:28.796Z,244.678,244.602,200,4,absent,HKG,true
v1,measured,20,2026-09-08T14:47:28.996Z,51.066,50.970,200,785,HIT,KIX,true
v1,measured,21,2026-09-08T14:47:29.094Z,64.830,64.725,200,785,HIT,KIX,true
v0,measured,19,2026-09-08T14:47:28.897Z,274.834,274.645,200,4,absent,HKG,true
v1,measured,22,2026-09-08T14:47:29.196Z,50.960,50.777,200,785,HIT,KIX,true
v0,measured,20,2026-09-08T14:47:28.995Z,272.426,272.157,200,4,absent,HKG,true
v0,measured,21,2026-09-08T14:47:29.094Z,238.560,238.453,200,4,absent,HKG,true
v1,measured,23,2026-09-08T14:47:29.296Z,46.200,46.106,200,785,HIT,KIX,true
v0,measured,22,2026-09-08T14:47:29.195Z,185.956,185.861,200,4,absent,NRT,true
v1,measured,24,2026-09-08T14:47:29.396Z,53.173,53.025,200,785,HIT,KIX,true
v1,measured,25,2026-09-08T14:47:29.496Z,48.398,48.326,200,785,HIT,KIX,true
v0,measured,23,2026-09-08T14:47:29.296Z,276.656,276.584,200,4,absent,HKG,true
v0,measured,24,2026-09-08T14:47:29.395Z,222.263,222.182,200,4,absent,HKG,true
v1,measured,26,2026-09-08T14:47:29.597Z,53.548,53.464,200,785,HIT,KIX,true
v0,measured,25,2026-09-08T14:47:29.496Z,193.621,193.543,200,4,absent,NRT,true
v1,measured,27,2026-09-08T14:47:29.695Z,57.353,57.207,200,785,HIT,KIX,true
v1,measured,28,2026-09-08T14:47:29.797Z,50.892,50.750,200,785,HIT,KIX,true
v0,measured,26,2026-09-08T14:47:29.595Z,271.727,271.276,200,4,absent,HKG,true
v0,measured,27,2026-09-08T14:47:29.696Z,229.122,228.941,200,4,absent,HKG,true
v1,measured,29,2026-09-08T14:47:29.894Z,54.919,54.765,200,785,HIT,KIX,true
v0,measured,28,2026-09-08T14:47:29.796Z,182.397,182.302,200,4,absent,NRT,true
v1,measured,30,2026-09-08T14:47:29.995Z,56.183,56.114,200,785,HIT,KIX,true
v1,measured,31,2026-09-08T14:47:30.095Z,48.277,48.208,200,785,HIT,KIX,true
v0,measured,29,2026-09-08T14:47:29.895Z,274.193,274.081,200,4,absent,HKG,true
v0,measured,30,2026-09-08T14:47:29.995Z,227.551,227.349,200,4,absent,HKG,true
v1,measured,32,2026-09-08T14:47:30.196Z,53.213,53.142,200,785,HIT,KIX,true
v0,measured,31,2026-09-08T14:47:30.095Z,193.039,192.947,200,4,absent,NRT,true
v1,measured,33,2026-09-08T14:47:30.294Z,47.426,47.333,200,785,HIT,KIX,true
v1,measured,34,2026-09-08T14:47:30.395Z,47.564,47.488,200,785,HIT,KIX,true
v0,measured,32,2026-09-08T14:47:30.196Z,271.648,271.523,200,4,absent,HKG,true
v0,measured,33,2026-09-08T14:47:30.295Z,222.450,222.246,200,4,absent,HKG,true
v1,measured,35,2026-09-08T14:47:30.495Z,42.898,42.775,200,785,HIT,KIX,true
v0,measured,34,2026-09-08T14:47:30.395Z,187.266,187.080,200,4,absent,NRT,true
v1,measured,36,2026-09-08T14:47:30.600Z,66.613,65.957,200,785,HIT,KIX,true
v1,measured,37,2026-09-08T14:47:30.694Z,49.160,48.925,200,785,HIT,KIX,true
v0,measured,35,2026-09-08T14:47:30.496Z,271.821,271.720,200,4,absent,HKG,true
v0,measured,36,2026-09-08T14:47:30.599Z,225.005,224.823,200,4,absent,HKG,true
v1,measured,38,2026-09-08T14:47:30.796Z,73.987,73.807,200,785,HIT,KIX,true
v0,measured,37,2026-09-08T14:47:30.696Z,194.231,194.095,200,4,absent,NRT,true
v1,measured,39,2026-09-08T14:47:30.894Z,44.897,44.663,200,785,HIT,KIX,true
v1,measured,40,2026-09-08T14:47:30.996Z,48.094,48.012,200,785,HIT,KIX,true
v0,measured,38,2026-09-08T14:47:30.796Z,272.019,271.956,200,4,absent,HKG,true
v0,measured,39,2026-09-08T14:47:30.895Z,235.175,235.072,200,4,absent,HKG,true
v1,measured,41,2026-09-08T14:47:31.095Z,67.675,67.576,200,785,HIT,KIX,true
v0,measured,40,2026-09-08T14:47:30.995Z,186.951,186.843,200,4,absent,NRT,true
v1,measured,42,2026-09-08T14:47:31.197Z,46.836,46.755,200,785,HIT,KIX,true
v1,measured,43,2026-09-08T14:47:31.296Z,46.323,46.218,200,785,HIT,KIX,true
v0,measured,41,2026-09-08T14:47:31.097Z,294.955,294.879,200,4,absent,HKG,true
v0,measured,42,2026-09-08T14:47:31.196Z,226.298,226.228,200,4,absent,HKG,true
v1,measured,44,2026-09-08T14:47:31.396Z,46.589,46.445,200,785,HIT,KIX,true
v0,measured,43,2026-09-08T14:47:31.296Z,178.810,178.727,200,4,absent,NRT,true
v1,measured,45,2026-09-08T14:47:31.494Z,49.084,48.971,200,785,HIT,KIX,true
v1,measured,46,2026-09-08T14:47:31.595Z,50.364,50.273,200,785,HIT,KIX,true
v0,measured,44,2026-09-08T14:47:31.395Z,266.106,266.020,200,4,absent,HKG,true
v0,measured,45,2026-09-08T14:47:31.495Z,226.957,226.853,200,4,absent,HKG,true
v1,measured,47,2026-09-08T14:47:31.696Z,45.375,45.262,200,785,HIT,KIX,true
v0,measured,46,2026-09-08T14:47:31.594Z,185.906,185.799,200,4,absent,NRT,true
v1,measured,48,2026-09-08T14:47:31.797Z,46.169,46.044,200,785,HIT,KIX,true
v1,measured,49,2026-09-08T14:47:31.895Z,50.722,50.540,200,785,HIT,KIX,true
v0,measured,47,2026-09-08T14:47:31.696Z,275.926,275.684,200,4,absent,HKG,true
v0,measured,48,2026-09-08T14:47:31.796Z,226.475,226.292,200,4,absent,HKG,true
v1,measured,50,2026-09-08T14:47:31.996Z,46.626,46.487,200,785,HIT,KIX,true
v0,measured,49,2026-09-08T14:47:31.896Z,192.860,192.692,200,4,absent,NRT,true
v1,measured,51,2026-09-08T14:47:32.095Z,44.230,44.045,200,785,HIT,KIX,true
v1,measured,52,2026-09-08T14:47:32.195Z,51.649,51.532,200,785,HIT,KIX,true
v0,measured,50,2026-09-08T14:47:31.995Z,281.678,281.269,200,4,absent,HKG,true
v1,measured,53,2026-09-08T14:47:32.295Z,48.614,48.401,200,785,HIT,KIX,true
v0,measured,51,2026-09-08T14:47:32.097Z,247.848,247.749,200,4,absent,HKG,true
v0,measured,52,2026-09-08T14:47:32.195Z,194.799,194.733,200,4,absent,NRT,true
v1,measured,54,2026-09-08T14:47:32.396Z,46.057,45.874,200,785,HIT,KIX,true
v1,measured,55,2026-09-08T14:47:32.496Z,49.946,49.383,200,785,HIT,KIX,true
v0,measured,53,2026-09-08T14:47:32.296Z,281.650,281.550,200,4,absent,HKG,true
v0,measured,54,2026-09-08T14:47:32.395Z,223.250,223.145,200,4,absent,HKG,true
v1,measured,56,2026-09-08T14:47:32.595Z,45.398,45.236,200,785,HIT,KIX,true
v0,measured,55,2026-09-08T14:47:32.497Z,200.646,200.525,200,4,absent,NRT,true
v1,measured,57,2026-09-08T14:47:32.695Z,44.403,44.274,200,785,HIT,KIX,true
v1,measured,58,2026-09-08T14:47:32.795Z,41.739,41.622,200,785,HIT,KIX,true
v0,measured,56,2026-09-08T14:47:32.595Z,273.235,273.185,200,4,absent,HKG,true
v0,measured,57,2026-09-08T14:47:32.696Z,223.020,222.840,200,4,absent,HKG,true
v1,measured,59,2026-09-08T14:47:32.895Z,44.833,44.633,200,785,HIT,KIX,true
v0,measured,58,2026-09-08T14:47:32.795Z,188.290,188.153,200,4,absent,NRT,true
v1,measured,60,2026-09-08T14:47:32.997Z,46.758,46.630,200,785,HIT,KIX,true
v1,measured,61,2026-09-08T14:47:33.094Z,42.868,42.777,200,785,HIT,KIX,true
v0,measured,59,2026-09-08T14:47:32.895Z,266.153,266.037,200,4,absent,HKG,true
v0,measured,60,2026-09-08T14:47:32.996Z,228.192,227.934,200,4,absent,HKG,true
v1,measured,62,2026-09-08T14:47:33.195Z,43.609,43.431,200,785,HIT,KIX,true
v0,measured,61,2026-09-08T14:47:33.095Z,187.219,186.868,200,4,absent,NRT,true
v1,measured,63,2026-09-08T14:47:33.294Z,45.108,44.961,200,785,HIT,KIX,true
v1,measured,64,2026-09-08T14:47:33.395Z,44.189,44.064,200,785,HIT,KIX,true
v0,measured,62,2026-09-08T14:47:33.195Z,277.084,276.975,200,4,absent,HKG,true
v0,measured,63,2026-09-08T14:47:33.295Z,234.678,230.388,200,4,absent,HKG,true
v0,measured,64,2026-09-08T14:47:33.395Z,189.920,189.657,200,4,absent,NRT,true
v1,measured,65,2026-09-08T14:47:33.495Z,155.941,155.851,200,785,REVALIDATED,KIX,true
v1,measured,66,2026-09-08T14:47:33.596Z,128.331,127.989,200,785,HIT,KIX,true
v1,measured,67,2026-09-08T14:47:33.695Z,42.608,42.506,200,785,HIT,KIX,true
v0,measured,65,2026-09-08T14:47:33.495Z,274.140,274.015,200,4,absent,HKG,true
v0,measured,66,2026-09-08T14:47:33.596Z,226.287,225.724,200,4,absent,HKG,true
v1,measured,68,2026-09-08T14:47:33.797Z,48.071,47.925,200,785,HIT,KIX,true
v0,measured,67,2026-09-08T14:47:33.695Z,192.772,192.416,200,4,absent,NRT,true
v1,measured,69,2026-09-08T14:47:33.900Z,49.685,49.441,200,785,HIT,KIX,true
v1,measured,70,2026-09-08T14:47:33.996Z,42.765,42.683,200,785,HIT,KIX,true
v0,measured,68,2026-09-08T14:47:33.796Z,276.401,276.331,200,4,absent,HKG,true
v0,measured,69,2026-09-08T14:47:33.903Z,225.050,224.992,200,4,absent,HKG,true
v1,measured,71,2026-09-08T14:47:34.095Z,41.703,41.638,200,785,HIT,KIX,true
v0,measured,70,2026-09-08T14:47:33.996Z,182.601,182.377,200,4,absent,NRT,true
v1,measured,72,2026-09-08T14:47:34.196Z,44.552,44.368,200,785,HIT,KIX,true
v1,measured,73,2026-09-08T14:47:34.294Z,50.798,50.695,200,785,HIT,KIX,true
v0,measured,71,2026-09-08T14:47:34.095Z,278.080,277.867,200,4,absent,HKG,true
v0,measured,72,2026-09-08T14:47:34.196Z,225.509,225.343,200,4,absent,HKG,true
v1,measured,74,2026-09-08T14:47:34.396Z,47.016,46.692,200,785,HIT,KIX,true
v0,measured,73,2026-09-08T14:47:34.295Z,183.319,183.195,200,4,absent,NRT,true
v1,measured,75,2026-09-08T14:47:34.495Z,45.096,44.920,200,785,HIT,KIX,true
v1,measured,76,2026-09-08T14:47:34.595Z,51.311,50.992,200,785,HIT,KIX,true
v0,measured,74,2026-09-08T14:47:34.395Z,270.078,269.879,200,4,absent,HKG,true
v0,measured,75,2026-09-08T14:47:34.497Z,224.632,224.504,200,4,absent,HKG,true
v1,measured,77,2026-09-08T14:47:34.694Z,44.427,44.224,200,785,HIT,KIX,true
v0,measured,76,2026-09-08T14:47:34.594Z,178.788,178.667,200,4,absent,NRT,true
v1,measured,78,2026-09-08T14:47:34.795Z,44.914,44.717,200,785,HIT,KIX,true
v1,measured,79,2026-09-08T14:47:34.895Z,47.917,47.527,200,785,HIT,KIX,true
v0,measured,77,2026-09-08T14:47:34.695Z,273.801,273.611,200,4,absent,HKG,true
v0,measured,78,2026-09-08T14:47:34.794Z,232.390,232.230,200,4,absent,HKG,true
v1,measured,80,2026-09-08T14:47:34.996Z,55.396,55.217,200,785,HIT,KIX,true
v0,measured,79,2026-09-08T14:47:34.896Z,198.982,198.837,200,4,absent,NRT,true
v1,measured,81,2026-09-08T14:47:35.096Z,45.332,45.133,200,785,HIT,KIX,true
v1,measured,82,2026-09-08T14:47:35.196Z,44.841,44.697,200,785,HIT,KIX,true
v0,measured,80,2026-09-08T14:47:34.996Z,275.832,275.663,200,4,absent,HKG,true
v0,measured,81,2026-09-08T14:47:35.096Z,221.480,221.337,200,4,absent,HKG,true
v1,measured,83,2026-09-08T14:47:35.295Z,44.105,43.957,200,785,HIT,KIX,true
v0,measured,82,2026-09-08T14:47:35.195Z,189.449,189.321,200,4,absent,NRT,true
v1,measured,84,2026-09-08T14:47:35.397Z,50.838,50.628,200,785,HIT,KIX,true
v1,measured,85,2026-09-08T14:47:35.496Z,43.309,43.187,200,785,HIT,KIX,true
v0,measured,83,2026-09-08T14:47:35.296Z,276.887,276.743,200,4,absent,HKG,true
v0,measured,84,2026-09-08T14:47:35.396Z,233.822,233.614,200,4,absent,HKG,true
v1,measured,86,2026-09-08T14:47:35.595Z,45.391,45.240,200,785,HIT,KIX,true
v0,measured,85,2026-09-08T14:47:35.496Z,185.788,185.599,200,4,absent,NRT,true
v1,measured,87,2026-09-08T14:47:35.695Z,43.890,43.696,200,785,HIT,KIX,true
v1,measured,88,2026-09-08T14:47:35.796Z,45.032,44.887,200,785,HIT,KIX,true
v0,measured,86,2026-09-08T14:47:35.594Z,275.890,275.745,200,4,absent,HKG,true
v0,measured,87,2026-09-08T14:47:35.696Z,229.672,229.449,200,4,absent,HKG,true
v1,measured,89,2026-09-08T14:47:35.895Z,43.439,43.253,200,785,HIT,KIX,true
v0,measured,88,2026-09-08T14:47:35.796Z,186.674,186.510,200,4,absent,NRT,true
v1,measured,90,2026-09-08T14:47:35.995Z,43.679,43.534,200,785,HIT,KIX,true
v1,measured,91,2026-09-08T14:47:36.096Z,43.011,42.806,200,785,HIT,KIX,true
v0,measured,89,2026-09-08T14:47:35.895Z,272.150,271.991,200,4,absent,HKG,true
v0,measured,90,2026-09-08T14:47:35.994Z,224.628,224.269,200,4,absent,HKG,true
v1,measured,92,2026-09-08T14:47:36.196Z,47.872,47.571,200,785,HIT,KIX,true
v0,measured,91,2026-09-08T14:47:36.096Z,195.314,195.142,200,4,absent,NRT,true
v1,measured,93,2026-09-08T14:47:36.295Z,44.266,44.087,200,785,HIT,KIX,true
v1,measured,94,2026-09-08T14:47:36.397Z,43.016,42.875,200,785,HIT,KIX,true
v0,measured,92,2026-09-08T14:47:36.195Z,272.692,272.599,200,4,absent,HKG,true
v0,measured,93,2026-09-08T14:47:36.296Z,225.362,225.294,200,4,absent,HKG,true
v1,measured,95,2026-09-08T14:47:36.496Z,43.327,43.268,200,785,HIT,KIX,true
v0,measured,94,2026-09-08T14:47:36.396Z,191.065,190.995,200,4,absent,NRT,true
v1,measured,96,2026-09-08T14:47:36.595Z,45.496,45.336,200,785,HIT,KIX,true
v1,measured,97,2026-09-08T14:47:36.696Z,44.283,44.177,200,785,HIT,KIX,true
v0,measured,95,2026-09-08T14:47:36.496Z,268.893,268.795,200,4,absent,HKG,true
v0,measured,96,2026-09-08T14:47:36.595Z,224.834,224.734,200,4,absent,HKG,true
v1,measured,98,2026-09-08T14:47:36.796Z,44.868,44.780,200,785,HIT,KIX,true
v0,measured,97,2026-09-08T14:47:36.697Z,196.228,196.048,200,4,absent,NRT,true
v1,measured,99,2026-09-08T14:47:36.893Z,43.692,43.559,200,785,HIT,KIX,true
v1,measured,100,2026-09-08T14:47:36.995Z,44.254,44.183,200,785,HIT,KIX,true
v0,measured,98,2026-09-08T14:47:36.795Z,272.428,272.358,200,4,absent,HKG,true
v0,measured,99,2026-09-08T14:47:36.894Z,228.839,228.789,200,4,absent,HKG,true
v1,measured,101,2026-09-08T14:47:37.095Z,44.489,44.433,200,785,HIT,KIX,true
v0,measured,100,2026-09-08T14:47:36.994Z,190.055,189.992,200,4,absent,NRT,true
v1,measured,102,2026-09-08T14:47:37.196Z,45.631,45.546,200,785,HIT,KIX,true
v1,measured,103,2026-09-08T14:47:37.295Z,47.848,47.539,200,785,HIT,KIX,true
v0,measured,101,2026-09-08T14:47:37.095Z,268.672,268.272,200,4,absent,HKG,true
v0,measured,102,2026-09-08T14:47:37.195Z,229.470,229.160,200,4,absent,HKG,true
v1,measured,104,2026-09-08T14:47:37.397Z,56.502,56.418,200,785,HIT,KIX,true
v0,measured,103,2026-09-08T14:47:37.296Z,202.033,201.864,200,4,absent,NRT,true
v1,measured,105,2026-09-08T14:47:37.494Z,42.937,42.779,200,785,HIT,KIX,true
v1,measured,106,2026-09-08T14:47:37.595Z,45.208,45.140,200,785,HIT,KIX,true
v0,measured,104,2026-09-08T14:47:37.395Z,276.013,275.908,200,4,absent,HKG,true
v0,measured,105,2026-09-08T14:47:37.494Z,227.747,227.654,200,4,absent,HKG,true
v1,measured,107,2026-09-08T14:47:37.695Z,46.109,45.993,200,785,HIT,KIX,true
v0,measured,106,2026-09-08T14:47:37.594Z,182.590,182.339,200,4,absent,NRT,true
v1,measured,108,2026-09-08T14:47:37.797Z,46.734,46.670,200,785,HIT,KIX,true
v1,measured,109,2026-09-08T14:47:37.896Z,45.535,45.365,200,785,HIT,KIX,true
v0,measured,107,2026-09-08T14:47:37.695Z,274.105,273.895,200,4,absent,HKG,true
v0,measured,108,2026-09-08T14:47:37.796Z,225.088,224.989,200,4,absent,HKG,true
v1,measured,110,2026-09-08T14:47:37.996Z,43.986,43.896,200,785,HIT,KIX,true
v0,measured,109,2026-09-08T14:47:37.896Z,181.152,181.029,200,4,absent,NRT,true
v1,measured,111,2026-09-08T14:47:38.094Z,51.535,51.461,200,785,HIT,KIX,true
v1,measured,112,2026-09-08T14:47:38.197Z,47.439,47.301,200,785,HIT,KIX,true
v0,measured,110,2026-09-08T14:47:37.995Z,270.352,269.982,200,4,absent,HKG,true
v0,measured,111,2026-09-08T14:47:38.095Z,232.773,232.587,200,4,absent,HKG,true
v1,measured,113,2026-09-08T14:47:38.296Z,47.757,47.605,200,785,HIT,KIX,true
v0,measured,112,2026-09-08T14:47:38.196Z,199.640,199.523,200,4,absent,NRT,true
v1,measured,114,2026-09-08T14:47:38.395Z,45.791,45.615,200,785,HIT,KIX,true
v1,measured,115,2026-09-08T14:47:38.499Z,45.551,45.315,200,785,HIT,KIX,true
v0,measured,113,2026-09-08T14:47:38.297Z,279.405,279.196,200,4,absent,HKG,true
v0,measured,114,2026-09-08T14:47:38.394Z,224.826,224.644,200,4,absent,HKG,true
v0,measured,115,2026-09-08T14:47:38.500Z,178.953,178.782,200,4,absent,NRT,true
v1,measured,116,2026-09-08T14:47:38.597Z,168.430,168.281,200,785,REVALIDATED,KIX,true
v1,measured,118,2026-09-08T14:47:38.796Z,45.102,45.005,200,785,HIT,KIX,true
v0,measured,116,2026-09-08T14:47:38.596Z,283.100,283.043,200,4,absent,HKG,true
v0,measured,117,2026-09-08T14:47:38.696Z,222.492,222.337,200,4,absent,HKG,true
v1,measured,119,2026-09-08T14:47:38.896Z,49.871,49.688,200,785,HIT,KIX,true
v1,measured,117,2026-09-08T14:47:38.695Z,264.745,264.363,200,785,REVALIDATED,HKG,true
v0,measured,118,2026-09-08T14:47:38.796Z,184.931,184.712,200,4,absent,NRT,true
v1,measured,120,2026-09-08T14:47:38.996Z,47.686,47.515,200,785,HIT,KIX,true
v1,measured,121,2026-09-08T14:47:39.096Z,43.514,43.239,200,785,HIT,KIX,true
v0,measured,119,2026-09-08T14:47:38.896Z,271.444,271.279,200,4,absent,HKG,true
v0,measured,120,2026-09-08T14:47:38.995Z,230.533,230.338,200,4,absent,HKG,true
v1,measured,122,2026-09-08T14:47:39.196Z,43.549,43.375,200,785,HIT,KIX,true
v0,measured,121,2026-09-08T14:47:39.096Z,189.366,189.099,200,4,absent,NRT,true
v1,measured,123,2026-09-08T14:47:39.303Z,44.530,44.304,200,785,HIT,KIX,true
v1,measured,124,2026-09-08T14:47:39.396Z,49.663,49.491,200,785,HIT,KIX,true
v0,measured,122,2026-09-08T14:47:39.196Z,277.760,277.648,200,4,absent,HKG,true
v1,measured,125,2026-09-08T14:47:39.495Z,45.848,45.737,200,785,HIT,KIX,true
v0,measured,123,2026-09-08T14:47:39.304Z,240.127,239.939,200,4,absent,HKG,true
v0,measured,124,2026-09-08T14:47:39.395Z,190.792,190.655,200,4,absent,NRT,true
v1,measured,126,2026-09-08T14:47:39.596Z,45.785,45.680,200,785,HIT,KIX,true
v1,measured,127,2026-09-08T14:47:39.695Z,45.094,44.999,200,785,HIT,KIX,true
v0,measured,125,2026-09-08T14:47:39.495Z,272.668,272.493,200,4,absent,HKG,true
v0,measured,126,2026-09-08T14:47:39.595Z,228.399,228.200,200,4,absent,HKG,true
v1,measured,128,2026-09-08T14:47:39.797Z,44.564,44.430,200,785,HIT,KIX,true
v0,measured,127,2026-09-08T14:47:39.695Z,201.401,201.293,200,4,absent,NRT,true
v1,measured,129,2026-09-08T14:47:39.894Z,46.984,46.786,200,785,HIT,KIX,true
v1,measured,130,2026-09-08T14:47:39.996Z,45.653,45.515,200,785,HIT,KIX,true
v0,measured,128,2026-09-08T14:47:39.796Z,264.762,264.612,200,4,absent,HKG,true
v0,measured,129,2026-09-08T14:47:39.895Z,226.347,226.181,200,4,absent,HKG,true
v1,measured,131,2026-09-08T14:47:40.096Z,43.328,43.154,200,785,HIT,KIX,true
v0,measured,130,2026-09-08T14:47:39.996Z,201.269,201.101,200,4,absent,NRT,true
v1,measured,132,2026-09-08T14:47:40.196Z,44.091,43.991,200,785,HIT,KIX,true
v1,measured,133,2026-09-08T14:47:40.295Z,44.126,43.915,200,785,HIT,KIX,true
v0,measured,131,2026-09-08T14:47:40.096Z,270.509,270.255,200,4,absent,HKG,true
v0,measured,132,2026-09-08T14:47:40.195Z,220.252,220.069,200,4,absent,HKG,true
v1,measured,134,2026-09-08T14:47:40.396Z,44.693,44.589,200,785,HIT,KIX,true
v0,measured,133,2026-09-08T14:47:40.296Z,198.015,197.912,200,4,absent,NRT,true
v1,measured,135,2026-09-08T14:47:40.494Z,46.882,46.713,200,785,HIT,KIX,true
v1,measured,136,2026-09-08T14:47:40.596Z,48.371,48.229,200,785,HIT,KIX,true
v0,measured,134,2026-09-08T14:47:40.395Z,282.158,281.960,200,4,absent,HKG,true
v0,measured,135,2026-09-08T14:47:40.495Z,230.426,230.210,200,4,absent,HKG,true
v1,measured,137,2026-09-08T14:47:40.696Z,43.745,43.597,200,785,HIT,KIX,true
v0,measured,136,2026-09-08T14:47:40.596Z,184.110,183.944,200,4,absent,NRT,true
v1,measured,138,2026-09-08T14:47:40.797Z,44.024,43.842,200,785,HIT,KIX,true
v1,measured,139,2026-09-08T14:47:40.894Z,44.564,44.398,200,785,HIT,KIX,true
v0,measured,137,2026-09-08T14:47:40.697Z,270.486,270.135,200,4,absent,HKG,true
v0,measured,138,2026-09-08T14:47:40.796Z,235.352,235.184,200,4,absent,HKG,true
